TYLER OBRIEN SHULTZ
Iteration,Time,Sensor,Type,Value
313,251,32,THC,51
313,251,33,THC,53
313,251,38,THC,61
313,251,39,THC,63
313,251,44,BSA,35
313,251,48,BIOTIN,116
313,251,55,BIOTIN,134
313,251,56,BIOTIN,136
313,251,63,BIOTIN,153
313,251,69,THC,112
314,251,0,BSA,0
314,251,1,BSA,0
314,251,6,BSA,4
314,251,7,BSA,5
314,251,8,BSA,6
314,251,9,BSA,7
314,251,14,BSA,11
314,251,15,BSA,12
314,251,24,THC,38
314,251,25,THC,40
314,251,30,THC,48
314,251,31,THC,50
314,251,32,THC,51
314,252,33,THC,53
314,252,38,THC,61
314,252,39,THC,63
314,252,44,BSA,35
314,252,48,BIOTIN,117
314,252,55,BIOTIN,134
314,252,56,BIOTIN,136
314,252,63,BIOTIN,153
314,252,69,THC,112
315,252,0,BSA,0
315,252,1,BSA,0
315,252,6,BSA,4
315,252,7,BSA,5
315,252,8,BSA,6
315,252,9,BSA,7
315,252,14,BSA,11
315,252,15,BSA,12
315,252,24,THC,39
315,252,25,THC,40
315,252,30,THC,48
315,252,31,THC,50
315,252,32,THC,52
315,252,33,THC,53
315,252,38,THC,61
315,252,39,THC,63
315,252,44,BSA,35
315,252,48,BIOTIN,117
315,252,55,BIOTIN,134
315,253,56,BIOTIN,136
315,253,63,BIOTIN,153
315,253,69,THC,112
316,253,0,BSA,0
316,253,1,BSA,0
316,253,6,BSA,4
316,253,7,BSA,5
316,253,8,BSA,6
316,253,9,BSA,7
316,253,14,BSA,11
316,253,15,BSA,12
316,253,24,THC,39
316,253,25,THC,40
316,253,30,THC,48
316,253,31,THC,50
316,253,32,THC,52
316,253,33,THC,53
316,253,38,THC,61
316,253,39,THC,63
316,253,44,BSA,35
316,253,48,BIOTIN,117
316,253,55,BIOTIN,134
316,253,56,BIOTIN,136
316,253,63,BIOTIN,153
316,253,69,THC,112
317,253,0,BSA,0
317,253,1,BSA,0
317,253,6,BSA,4
317,254,7,BSA,5
317,254,8,BSA,6
317,254,9,BSA,7
317,254,14,BSA,11
317,254,15,BSA,12
317,254,24,THC,39
317,254,25,THC,40
317,254,30,THC,48
317,254,31,THC,50
317,254,32,THC,52
317,254,33,THC,53
317,254,38,THC,62
317,254,39,THC,63
317,254,44,BSA,35
317,254,48,BIOTIN,117
317,254,55,BIOTIN,134
317,254,56,BIOTIN,137
317,254,63,BIOTIN,154
317,254,69,THC,112
318,254,0,BSA,0
318,254,1,BSA,0
318,254,6,BSA,4
318,254,7,BSA,5
318,254,8,BSA,6
318,254,9,BSA,7
318,255,14,BSA,11
318,255,15,BSA,12
318,255,24,THC,39
318,255,25,THC,40
318,255,30,THC,49
318,255,31,THC,50
318,255,32,THC,52
318,255,33,THC,53
318,255,38,THC,62
318,255,39,THC,63
318,255,44,BSA,35
318,255,48,BIOTIN,117
318,255,55,BIOTIN,134
318,255,56,BIOTIN,137
318,255,63,BIOTIN,154
318,255,69,THC,112
319,255,0,BSA,0
319,255,1,BSA,0
319,255,6,BSA,4
319,255,7,BSA,5
319,255,8,BSA,6
319,255,9,BSA,7
319,255,14,BSA,11
319,255,15,BSA,12
319,255,24,THC,39
319,255,25,THC,40
319,255,30,THC,49
319,255,31,THC,50
319,256,32,THC,52
319,256,33,THC,54
319,256,38,THC,62
319,256,39,THC,63
319,256,44,BSA,36
319,256,48,BIOTIN,117
319,256,55,BIOTIN,135
319,256,56,BIOTIN,137
319,256,63,BIOTIN,154
319,256,69,THC,112
320,256,0,BSA,0
320,256,1,BSA,0
320,256,6,BSA,4
320,256,7,BSA,5
320,256,8,BSA,6
320,256,9,BSA,7
320,256,14,BSA,11
320,256,15,BSA,12
320,256,24,THC,39
320,256,25,THC,40
320,256,30,THC,49
320,256,31,THC,50
320,256,32,THC,52
320,256,33,THC,54
320,256,38,THC,62
320,256,39,THC,63
320,256,44,BSA,36
320,257,48,BIOTIN,118
320,257,55,BIOTIN,135
320,257,56,BIOTIN,137
320,257,63,BIOTIN,154
320,257,69,THC,113
321,257,0,BSA,0
321,257,1,BSA,0
321,257,6,BSA,4
321,257,7,BSA,5
321,257,8,BSA,6
321,257,9,BSA,7
321,257,14,BSA,11
321,257,15,BSA,12
321,257,24,THC,39
321,257,25,THC,40
321,257,30,THC,49
321,257,31,THC,50
321,257,32,THC,52
321,257,33,THC,54
321,257,38,THC,62
321,257,39,THC,63
321,257,44,BSA,36
321,257,48,BIOTIN,118
321,257,55,BIOTIN,135
321,257,56,BIOTIN,137
321,257,63,BIOTIN,154
321,257,69,THC,113
322,257,0,BSA,0
322,258,1,BSA,0
322,258,6,BSA,4
322,258,7,BSA,5
322,258,8,BSA,6
322,258,9,BSA,7
322,258,14,BSA,11
322,258,15,BSA,12
322,258,24,THC,39
322,258,25,THC,41
322,258,30,THC,49
322,258,31,THC,50
322,258,32,THC,52
322,258,33,THC,54
322,258,38,THC,62
322,258,39,THC,64
322,258,44,BSA,36
322,258,48,BIOTIN,118
322,258,55,BIOTIN,135
322,258,56,BIOTIN,137
322,258,63,BIOTIN,155
322,258,69,THC,113
323,258,0,BSA,0
323,258,1,BSA,0
323,258,6,BSA,4
323,258,7,BSA,5
323,258,8,BSA,6
323,258,9,BSA,7
323,258,14,BSA,11
323,259,15,BSA,12
323,259,24,THC,39
323,259,25,THC,41
323,259,30,THC,49
323,259,31,THC,50
323,259,32,THC,52
323,259,33,THC,54
323,259,38,THC,62
323,259,39,THC,64
323,259,44,BSA,36
323,259,48,BIOTIN,118
323,259,55,BIOTIN,135
323,259,56,BIOTIN,138
323,259,63,BIOTIN,155
323,259,69,THC,113
324,259,0,BSA,0
324,259,1,BSA,0
324,259,6,BSA,4
324,259,7,BSA,5
324,259,8,BSA,6
324,259,9,BSA,7
324,259,14,BSA,11
324,259,15,BSA,12
324,259,24,THC,39
324,259,25,THC,41
324,259,30,THC,49
324,259,31,THC,50
324,259,32,THC,52
324,260,33,THC,54
324,260,38,THC,62
324,260,39,THC,64
324,260,44,BSA,36
324,260,48,BIOTIN,118
324,260,55,BIOTIN,135
324,260,56,BIOTIN,138
324,260,63,BIOTIN,155
324,260,69,THC,113
325,260,0,BSA,0
325,260,1,BSA,0
325,260,6,BSA,4
325,260,7,BSA,5
325,260,8,BSA,6
325,260,9,BSA,7
325,260,14,BSA,11
325,260,15,BSA,12
325,260,24,THC,39
325,260,25,THC,41
325,260,30,THC,49
325,260,31,THC,51
325,260,32,THC,52
325,260,33,THC,54
325,260,38,THC,62
325,260,39,THC,64
325,260,44,BSA,36
325,260,48,BIOTIN,118
325,261,55,BIOTIN,136
325,261,56,BIOTIN,138
325,261,63,BIOTIN,155
325,261,69,THC,113
326,261,0,BSA,0
326,261,1,BSA,0
326,261,6,BSA,4
326,261,7,BSA,5
326,261,8,BSA,6
326,261,9,BSA,7
326,261,14,BSA,11
326,261,15,BSA,12
326,261,24,THC,39
326,261,25,THC,41
326,261,30,THC,49
326,261,31,THC,51
326,261,32,THC,52
326,261,33,THC,54
326,261,38,THC,62
326,261,39,THC,64
326,261,44,BSA,36
326,261,48,BIOTIN,118
326,261,55,BIOTIN,136
326,261,56,BIOTIN,138
326,261,63,BIOTIN,155
326,261,69,THC,113
327,261,0,BSA,0
327,261,1,BSA,0
327,262,6,BSA,4
327,262,7,BSA,5
327,262,8,BSA,6
327,262,9,BSA,7
327,262,14,BSA,11
327,262,15,BSA,12
327,262,24,THC,39
327,262,25,THC,41
327,262,30,THC,49
327,262,31,THC,51
327,262,32,THC,52
327,262,33,THC,54
327,262,38,THC,62
327,262,39,THC,64
327,262,44,BSA,36
327,262,48,BIOTIN,118
327,262,55,BIOTIN,136
327,262,56,BIOTIN,138
327,262,63,BIOTIN,156
327,262,69,THC,113
328,262,0,BSA,0
328,262,1,BSA,0
328,262,6,BSA,4
328,262,7,BSA,5
328,262,8,BSA,6
328,262,9,BSA,7
328,262,14,BSA,11
328,262,15,BSA,12
328,263,24,THC,39
328,263,25,THC,41
328,263,30,THC,49
328,263,31,THC,51
328,263,32,THC,52
328,263,33,THC,54
328,263,38,THC,62
328,263,39,THC,64
328,263,44,BSA,36
328,263,48,BIOTIN,119
328,263,55,BIOTIN,136
328,263,56,BIOTIN,138
328,263,63,BIOTIN,156
328,263,69,THC,114
329,263,0,BSA,0
329,263,1,BSA,0
329,263,6,BSA,4
329,263,7,BSA,5
329,263,8,BSA,6
329,263,9,BSA,7
329,263,14,BSA,11
329,263,15,BSA,12
329,263,24,THC,39
329,263,25,THC,41
329,263,30,THC,49
329,263,31,THC,51
329,263,32,THC,52
329,263,33,THC,54
329,263,38,THC,62
329,263,39,THC,64
329,263,44,BSA,36
329,263,48,BIOTIN,119
329,263,55,BIOTIN,136
329,264,56,BIOTIN,139
